/opt/work/car/2018-car-Phuket/CarDetect_172009444_05484_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,6กร4170,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_151643671_02987_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข812,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162309893_04309_crop.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กอ8098,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172244694_05553_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กว4890,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144431252_02330_crop.jpg,รถกระบะมีหลังคาสูง,ขาว,Toyota,พื้นขาวอักษรเขียว,บร5660,สกลนคร,,
/opt/work/car/2018-car-Phuket/CarDetect_135002598_01210_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กว3345,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141822170_01795_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,2กญ1023,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_152958522_03248_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3959,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162112824_04268_crop.jpg,รถกระบะไม่มีหลังคา,น้ำตาล,Isuzu,พื้นขาวอักษรเขียว,บธ3890,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140024224_01423_crop.jpg,รถเก๋ง,ขาว,Toyota,พื้นขาวอักษรดำ,กน2940,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142129559_01871_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรดำ,6กบ7617,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_125423737_00048_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นกราฟิก,กน7744,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134441590_01102_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3893,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131445528_00461_crop.jpg,รถกระบะมีหลังคา,ขาว,Toyota,พื้นขาวอักษรเขียว,บบ2491,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_173437886_05825_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,306999,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_143822402_02220_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,809212,กระบี่,,
/opt/work/car/2018-car-Phuket/CarDetect_162651101_04361_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นแดง,ก5950,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155115826_03665_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข2939,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134935660_01200_crop.jpg,รถกระบะมีหลังคา,เทา,Isuzu,พื้นขาวอักษรเขียว,บฉ1556,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172609325_05631_crop.jpg,รถเก๋ง,ขาว,Mazda,พื้นขาวอักษรดำ,กย5918,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_155959562_03841_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,300482,พังงา,,
/opt/work/car/2018-car-Phuket/CarDetect_142533182_01968_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,309718,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130322625_00232_crop.jpg,ไม่เอา,แดง,Toyota,พื้นขาวอักษรดำ,6กค2140,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_131658566_00496_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Ford,พื้นขาวอักษรดำ,กบ4200,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_152003472_03056_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Nissan,พื้นขาวอักษรดำ,กอ7346,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_164151288_04680_crop.jpg,ไม่เอา,เทา,Honda,พื้นขาวอักษรดำ,กธ7002,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130315552_00229_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,309015,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130052104_00188_crop.jpg,รถกระบะไม่มีหลังคา,เทา,Toyota,พื้นขาวอักษรเขียว,บบ4717,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_13035555_00241_crop.jpg,รถกระบะไม่มีหลังคา,น้ำเงิน,Isuzu,พื้นขาวอักษรเขียว,บน3829,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_171306460_05324_crop.jpg,รถตู้,น่าจะสีอ่อน,Toyota,ไม่เห็นป้าย,-,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_170620699_05195_crop.jpg,ไม่เอา,ขาว,Nissan,พื้นกราฟิก,กธ6622,ไม่เห็นป้าย,,
/opt/work/car/2018-car-Phuket/CarDetect_135159963_01250_crop.jpg,รถบรรทุก,ขาว,Isuzu,พื้นขาวอักษรดำ,998905,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_165348528_04936_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Toyota,พื้นขาวอักษรเขียว,บน9429,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_165008811_04865_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Ford,พื้นขาวอักษรดำ,กล6467,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_145018691_02448_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กษ6039,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142056573_01859_crop.jpg,รถเก๋ง,ขาว,Nissan,พื้นขาวอักษรดำ,3กผ7854,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_133732401_00949_crop.jpg,รถกระบะมีหลังคา,บรอนซ์ทอง,Toyota,พื้นขาวอักษรดำ,กฉ1915,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160804996_03990_crop.jpg,ไม่เอา,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,311030,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_154333347_03520_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,กพ5897,ขอนแก่น,,
/opt/work/car/2018-car-Phuket/CarDetect_155914166_03827_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Nissan,พื้นขาวอักษรดำ,2กจ2418,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_171757700_05428_crop.jpg,รถกระบะไม่มีหลังคา,ขาว,Toyota,พื้นขาวอักษรดำ,บบ6876,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14261213_01983_crop.jpg,รถกระบะไม่มีหลังคา,เทา,Isuzu,พื้นขาวอักษรเขียว,บธ6569,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_144642400_02375_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นขาวอักษรเขียว,บอ9983,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_135306357_01268_crop.jpg,รถเก๋ง,ส้ม,Toyota,พื้นขาวอักษรดำ,กว899,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_14480567_02398_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,ชภ9852,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_140004915_01412_crop.jpg,รถเก๋งแวน,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรดำ,กอ1627,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_151455698_02945_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Mitsubishi,พื้นขาวอักษรเขียว,บต4765,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_161646255_04187_crop.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กล5341,นครราชสีมา,,
/opt/work/car/2018-car-Phuket/CarDetect_142926778_02052_crop.jpg,รถบัส,ขาว,Unknown,พื้นเหลืองอักษรดำ,312099,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_141111176_01648_crop.jpg,รถเก๋งแวน,ขาว,Nissan,พื้นเขียวอักษรสีขาว/ดำ,ฌข3718,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_131905928_00548_crop.jpg,รถกระบะมีหลังคา,ดำ,Toyota,พื้นขาวอักษรเขียว,บห8268,นครศรีธรรมราช,,
/opt/work/car/2018-car-Phuket/CarDetect_142452211_01948_crop.jpg,รถเก๋ง,แดง,Toyota,พื้นขาวอักษรดำ,กษ7917,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_125955497_00168_crop.jpg,รถเก๋ง,ขาว,Mitsubishi,พื้นขาวอักษรดำ,กว7267,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170446251_05156_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,307562,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160519262_03941_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กธ95,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_172928276_05708_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ฌข3942,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_16265269_04362_crop.jpg,รถเก๋ง,ดำ,Honda,พื้นขาวอักษรดำ,กง1507,ลพบุรี,,
/opt/work/car/2018-car-Phuket/CarDetect_154158587_03488_crop.jpg,รถเก๋ง,บรอนซ์ทอง,Nissan,พื้นขาวอักษรดำ,ขท5432,สงขลา,,
/opt/work/car/2018-car-Phuket/CarDetect_130902927_00344_crop.jpg,รถกระบะไม่มีหลังคา,บรอนซ์เงิน,Isuzu,พื้นขาวอักษรเขียว,บพ5876,นครศรีธรรมราช,,
/opt/work/car/2018-car-Phuket/CarDetect_165619660_04990_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กว9594,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_142427981_01939_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,809022,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_125913896_00154_crop.jpg,รถเก๋ง,ขาว,Honda,พื้นขาวอักษรดำ,กว6512,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170156684_05093_crop.jpg,ไม่เอา,น่าจะสีอ่อน,Honda,พื้นขาวอักษรดำ,กย241,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_140015813_01418_crop.jpg,รถตู้,ขาว,Toyota,พื้นเหลืองอักษรดำ,305558,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_132537926_00680_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,360063,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_16521648_04914_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นขาวอักษรดำ,กฉ392,ชุมพร,,
/opt/work/car/2018-car-Phuket/CarDetect_16382378_04606_crop.jpg,รถเก๋งแวน,ขาว,Toyota,พื้นขาวอักษรดำ,กย9055,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_1648270_04826_crop.jpg,รถเก๋ง,แดง, Suzuki,พื้นขาวอักษรดำ,กร8195,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_17575867_06297_crop.jpg,รถบรรทุก,ขาว,Hino,พื้นขาวอักษรดำ,822087,สมุทรสาคร,,
/opt/work/car/2018-car-Phuket/CarDetect_132430315_00659_crop.jpg,รถเก๋งแวน,ดำ,Toyota,พื้นขาวอักษรดำ,กบ9877,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_162628676_04355_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Honda,พื้นขาวอักษรดำ,กอ6284,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_160825812_03998_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กอ144,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_130909904_00347_crop.jpg,รถตู้,บรอนซ์เงิน,Toyota,พื้นเหลืองอักษรดำ,312620,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_134743418_01161_crop.jpg,รถกระบะมีหลังคา,ดำ,Toyota,พื้นขาวอักษรดำ,5กศ7424,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_162013251_04249_crop.jpg,รถกระบะไม่มีหลังคา,ดำ,Toyota,พื้นแดง,ศ3092,กรุงเทพมหานคร,,
/opt/work/car/2018-car-Phuket/CarDetect_135816149_01383_crop.jpg,รถเก๋ง,ดำ,Toyota,พื้นขาวอักษรดำ,กว8481,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_170139837_05089_crop.jpg,รถบัส,ขาว,Unknown,พื้นเหลืองอักษรดำ,310406,ภูเก็ต,,
/opt/work/car/2018-car-Phuket/CarDetect_1349216_01195_crop.jpg,รถเก๋ง,บรอนซ์เงิน,Toyota,พื้นเขียวอักษรสีขาว/ดำ,ณข690,ภูเก็ต,,
